Time,Temperature(C),RH,UV Index,Pressure(mbar),Precipitation,Image URL,,,,,
"February 25, 2016 at 08:15AM",-4.23,24,1300,669,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqm5mmoZk=.jpg,,,,,
"February 25, 2016 at 08:20AM",-4.33,23,1297,669,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqm5mpn5s=.jpg,,,,,
"February 25, 2016 at 08:34AM",-3.13,24,1299,669,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqm5qooJ4=.jpg,,,,,
"February 25, 2016 at 08:35AM",-3.73,24,1333,669,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqm5qmmJg=.jpg,,,,,
"February 25, 2016 at 08:39AM",-3.3,24,1293,669,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqm5qrnpk=.jpg,,,,,
"February 25, 2016 at 08:44AM",-3.52,26,1323,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJGknJo=.jpg,,,,,
"February 25, 2016 at 08:49AM",-3.17,25,1342,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJGnmps=.jpg,,,,,
"February 25, 2016 at 09:04AM",-2.36,26,1306,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJKmnZo=.jpg,,,,,
"February 25, 2016 at 09:04AM",-2.56,26,1337,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJGtn5c=.jpg,,,,,
"February 25, 2016 at 09:09AM",-2.8,26,1324,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJGqnp0=.jpg,,,,,
"February 25, 2016 at 09:09AM",-2.07,25,1359,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJKpm5Y=.jpg,,,,,
"February 25, 2016 at 09:14AM",-1.74,24,1349,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJKsmZg=.jpg,,,,,
"February 25, 2016 at 09:19AM",-1.89,25,1337,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJOkoZw=.jpg,,,,,
"February 25, 2016 at 09:24AM",-1.82,25,1341,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJOnn5w=.jpg,,,,,
"February 25, 2016 at 09:34AM",-1.76,25,1345,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJSknJY=.jpg,,,,,
"February 25, 2016 at 09:38AM",-1.5,24,1327,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJSnmps=.jpg,,,,,
"February 25, 2016 at 09:39AM",-1.94,24,1332,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJOrm54=.jpg,,,,,
"February 25, 2016 at 09:43AM",-1.25,23,1366,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJSqmJc=.jpg,,,,,
"February 25, 2016 at 09:48AM",-1.34,23,1388,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJSsoJk=.jpg,,,,,
"February 25, 2016 at 09:53AM",-1.21,23,1384,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJWlnpk=.jpg,,,,,
"February 25, 2016 at 09:58AM",-1.28,23,1346,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJWpmJw=.jpg,,,,,
"February 25, 2016 at 10:04AM",-1,24,1366,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJWroJ0=.jpg,,,,,
"February 25, 2016 at 10:13AM",-0.54,21,1375,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJaomZo=.jpg,,,,,
"February 25, 2016 at 10:13AM",-0.19,22,1415,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJaknp4=.jpg,,,,,
"February 25, 2016 at 10:56AM",1.4,18,1535,669,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJitoJc=.jpg,,,,,
"February 25, 2016 at 11:05AM",1.72,18,1591,669,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJmpnJs=.jpg,,,,,
"February 25, 2016 at 11:06AM",1.3,18,1562,669,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJmmnpc=.jpg,,,,,
"February 25, 2016 at 11:10AM",1.18,17,1559,669,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJmsmpc=.jpg,,,,,
"February 25, 2016 at 11:15AM",1.79,17,1585,669,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJqlmJk=.jpg,,,,,
"February 25, 2016 at 11:25AM",1.69,17,1623,669,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJqrm5Y=.jpg,,,,,
"February 25, 2016 at 11:31AM",1.69,17,1600,669,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnJqnoJs=.jpg,,,,,
"February 25, 2016 at 12:33PM",4.16,12,1759,668,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnZSroJ0=.jpg,,,,,
"February 25, 2016 at 12:33PM",3.39,14,1763,668,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnZSpmpg=.jpg,,,,,
"February 25, 2016 at 12:38PM",3.59,12,1739,668,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnZWknZ0=.jpg,,,,,
"February 25, 2016 at 12:38PM",3.54,12,1779,668,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnZSmmp0=.jpg,,,,,
"February 25, 2016 at 12:43PM",3.81,10,1734,668,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnZWnm5c=.jpg,,,,,
"February 25, 2016 at 12:53PM",4.28,10,1771,668,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnZWtnpc=.jpg,,,,,
"February 25, 2016 at 12:57PM",4.35,10,1794,667,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnZamnZs=.jpg,,,,,
"February 25, 2016 at 01:17PM",4.5,10,1829,667,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnZelmZg=.jpg,,,,,
"February 25, 2016 at 01:21PM",4.6,10,1828,667,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnZeqn5U=.jpg,,,,,
"February 25, 2016 at 01:45PM",4.63,9,1865,667,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnZmlmZY=.jpg,,,,,
"February 25, 2016 at 01:55PM",5.6,10,1953,667,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnZmrmJs=.jpg,,,,,
"February 25, 2016 at 01:55PM",5.27,9,1850,667,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnZism5g=.jpg,,,,,
"February 25, 2016 at 02:00PM",5.08,9,1942,667,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnZmtoJc=.jpg,,,,,
"February 25, 2016 at 02:24PM",6.21,9,2111,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpGonJc=.jpg,,,,,
"February 25, 2016 at 02:43PM",4.96,10,2225,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpKpoJ4=.jpg,,,,,
"February 25, 2016 at 02:43PM",5.49,10,2140,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpGrnJk=.jpg,,,,,
"February 25, 2016 at 02:48PM",5.15,10,2245,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpKsn5w=.jpg,,,,,
"February 25, 2016 at 02:53PM",5.67,11,2261,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpOln5s=.jpg,,,,,
"February 25, 2016 at 03:03PM",5.34,10,2271,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpOsmJU=.jpg,,,,,
"February 25, 2016 at 03:13PM",5.55,10,2256,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpSnoJo=.jpg,,,,,
"February 25, 2016 at 03:22PM",5.9,10,2215,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpStnJg=.jpg,,,,,
"February 25, 2016 at 03:22PM",5.74,10,2243,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpSqnZk=.jpg,,,,,
"February 25, 2016 at 03:51PM",5.6,10,1988,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpaqnZ0=.jpg,,,,,
"February 25, 2016 at 03:55PM",5.08,10,1962,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpatnJs=.jpg,,,,,
"February 25, 2016 at 03:56PM",5.52,10,2007,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpann5c=.jpg,,,,,
"February 25, 2016 at 04:00PM",5.53,10,1896,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpemmZw=.jpg,,,,,
"February 25, 2016 at 04:30PM",5.16,10,1654,665,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpitoZ4=.jpg,,,,,
"February 25, 2016 at 04:30PM",5.28,10,1737,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpirmZo=.jpg,,,,,
"February 25, 2016 at 04:35PM",5.11,10,1623,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpmmn5k=.jpg,,,,,
"February 25, 2016 at 04:40PM",5.13,11,1632,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpmpnZw=.jpg,,,,,
"February 25, 2016 at 04:49PM",5.02,11,1560,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpqloJc=.jpg,,,,,
"February 25, 2016 at 04:54PM",5.02,10,1526,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5uqnpqonpw=.jpg,,,,,
"February 25, 2016 at 05:09PM",4.63,10,1507,665,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urlZGnnZk=.jpg,,,,,
"February 25, 2016 at 05:19PM",4.92,10,1456,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urlZGqmp4=.jpg,,,,,
"February 25, 2016 at 05:38PM",4.45,12,1278,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urlZOkoZw=.jpg,,,,,
"February 25, 2016 at 05:57PM",3.12,14,1262,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urlZSmm50=.jpg,,,,,
"February 25, 2016 at 06:11PM",2.89,14,1253,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urlZWkoJk=.jpg,,,,,
"February 25, 2016 at 06:14PM",2.86,14,1252,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urlZWmnJ0=.jpg,,,,,
"February 25, 2016 at 06:14PM",3.1,14,1256,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urlZSpmpo=.jpg,,,,,
"February 25, 2016 at 06:17PM",2.82,14,1247,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urlZWomZ4=.jpg,,,,,
"February 25, 2016 at 06:31PM",2.66,13,1248,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urlZamoJk=.jpg,,,,,
"February 25, 2016 at 06:31PM",2.62,14,1248,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urlZWtoZ4=.jpg,,,,,
"February 25, 2016 at 06:34PM",2.64,14,1247,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urlZaonJs=.jpg,,,,,
"February 25, 2016 at 06:39PM",2.51,14,1246,666,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urlZarnZY=.jpg,,,,,
"February 25, 2016 at 06:48PM",2.44,15,1245,666,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 06:55PM",2.28,15,1246,666,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 07:00PM",2.24,14,1247,666,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 07:05PM",2.13,15,1246,666,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 07:10PM",2.03,14,1247,666,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 07:15PM",1.94,14,1248,666,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 07:20PM",1.79,14,1247,666,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 07:25PM",1.5,15,1250,666,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 07:30PM",1.32,15,1247,666,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 07:35PM",1.19,15,1247,666,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 07:40PM",1.01,16,1247,666,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 07:45PM",0.81,16,1249,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 07:50PM",0.75,16,1250,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 07:55PM",0.63,17,1249,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 08:01PM",0.39,17,1249,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 08:05PM",0.28,17,1249,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 08:11PM",0.15,19,1249,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 08:16PM",0.15,18,1250,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 08:21PM",0.28,18,1248,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 08:26PM",0.17,18,1248,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 08:31PM",-0.15,18,1250,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 08:36PM",-0.32,19,1249,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 08:41PM",-0.42,20,1250,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 08:46PM",-0.65,20,1250,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 08:51PM",-0.68,19,1251,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 08:56PM",-0.75,19,1247,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 09:01PM",-0.9,19,1249,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 09:06PM",-0.98,20,1250,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 09:11PM",-0.95,19,1250,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 09:16PM",-0.96,19,1251,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 09:21PM",-0.66,19,1250,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 09:26PM",-0.82,20,1247,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 09:31PM",-0.81,19,1250,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 09:36PM",-0.67,18,1250,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 09:41PM",-1,19,1247,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 09:46PM",-1.19,19,1250,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 09:51PM",-1.2,18,1250,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 09:56PM",-1.21,18,1250,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 10:01PM",-1.3,18,1249,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 10:06PM",-1.36,18,1249,667,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 10:11PM",-1.55,18,1250,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 10:16PM",-1.7,18,1248,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 10:21PM",-1.83,18,1249,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 10:27PM",-1.8,19,1248,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 10:32PM",-1.91,20,1249,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 10:37PM",-1.91,18,1250,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 10:42PM",-2.01,18,1251,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 10:47PM",-2.14,19,1249,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 10:52PM",-2.2,18,1249,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 10:57PM",-1.99,18,1250,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 11:02PM",-1.95,20,1248,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 11:07PM",-1.95,19,1248,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 11:12PM",-1.93,19,1249,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 11:17PM",-2.14,19,1251,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 11:22PM",-2.36,19,1249,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 11:27PM",-2.57,19,1250,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 25, 2016 at 11:32PM",-2.55,20,1250,668,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 26, 2016 at 05:09AM",-5.81,29,1252,669,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 26, 2016 at 05:14AM",-5.84,31,1248,669,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 26, 2016 at 05:19AM",-5.94,34,1250,669,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 26, 2016 at 05:24AM",-6.07,35,1250,670,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 26, 2016 at 05:29AM",-6.09,35,1252,670,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 26, 2016 at 05:34AM",-6.06,35,1250,670,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 26, 2016 at 05:39AM",-5.99,35,1251,670,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 26, 2016 at 05:45AM",-5.99,35,1251,670,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 26, 2016 at 05:50AM",-6.16,35,1251,670,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 26, 2016 at 05:55AM",-6.14,36,1251,670,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 26, 2016 at 06:00AM",-6.14,36,1251,670,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 26, 2016 at 06:05AM",-6.26,36,1251,670,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 26, 2016 at 06:10AM",-6.28,36,1251,670,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 26, 2016 at 06:20AM",-6.24,35,1251,670,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 26, 2016 at 06:25AM",-6.52,35,1250,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmZmlmJc=.jpg,,,,,
"February 26, 2016 at 06:28AM",-6.62,36,1251,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmZmmn5o=.jpg,,,,,
"February 26, 2016 at 06:31AM",-6.67,36,1252,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmZmonJk=.jpg,,,,,
"February 26, 2016 at 06:39AM",-6.62,36,1254,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmZmtnZ4=.jpg,,,,,
"February 26, 2016 at 06:42AM",-6.6,37,1254,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmZqlmpc=.jpg,,,,,
"February 26, 2016 at 06:45AM",-6.6,37,1251,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmZqmoZY=.jpg,,,,,
"February 26, 2016 at 06:48AM",-6.64,37,1254,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmZqonpY=.jpg,,,,,
"February 26, 2016 at 06:51AM",-6.72,37,1254,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmZqqm5c=.jpg,,,,,
"February 26, 2016 at 06:54AM",-6.79,37,1255,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmZqsmJU=.jpg,,,,,
"February 26, 2016 at 06:57AM",-6.77,37,1258,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmZqtn5Y=.jpg,,,,,
"February 26, 2016 at 07:00AM",-6.68,37,1258,670,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmpGmmJ4=.jpg,,,,,
"February 26, 2016 at 07:03AM",-6.72,37,1261,671,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmpGnoJU=.jpg,,,,,
"February 26, 2016 at 07:11AM",-6.85,37,1266,671,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmpGsnps=.jpg,,,,,
"February 26, 2016 at 07:11AM",-6.83,37,1263,671,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmpGpnJw=.jpg,,,,,
"February 26, 2016 at 07:14AM",-6.92,37,1267,671,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmpKkmp4=.jpg,,,,,
"February 26, 2016 at 07:17AM",-6.93,38,1268,671,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmpKloZ4=.jpg,,,,,
"February 26, 2016 at 07:20AM",-6.98,37,1270,671,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmpKnnpw=.jpg,,,,,
"February 26, 2016 at 07:23AM",-6.96,37,1271,671,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmpKpm50=.jpg,,,,,
"February 26, 2016 at 07:26AM",-6.94,37,1275,671,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmpKrmJs=.jpg,,,,,
"February 26, 2016 at 07:29AM",-6.99,37,1278,671,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmpKsn5s=.jpg,,,,,
"February 26, 2016 at 07:32AM",-7.08,37,1279,671,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmpOlmZs=.jpg,,,,,
"February 26, 2016 at 07:37AM",-7.05,38,1282,671,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmpOnoZw=.jpg,,,,,
"February 26, 2016 at 07:42AM",-7.04,38,1284,671,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5urmpOqn5s=.jpg,,,,,
